,y_obs
420,-1.3922001522361129e-12
421,-1.43572797885922e-12
422,-1.0793743629142016e-12
423,-1.0353584039872553e-12
424,-1.0305530534019429e-12
425,-7.147525152295939e-13
426,-7.512422819773937e-13
427,-7.026789881267099e-13
428,-5.86405729080967e-13
429,-4.3919891617784974e-13
430,-3.203705833055472e-13
431,-4.406411617230681e-13
432,-3.8690817120323354e-13
433,-4.569411831712406e-13
434,-2.2027130492893367e-13
435,-3.037720212627571e-13
436,-3.2436190081169903e-13
437,-1.910532457278658e-13
438,-2.2287893652294806e-13
439,-6.860811760189572e-14
440,-2.059392988989204e-13
441,3.55474111152051e-14
442,-5.220516113054259e-14
443,-7.920883088832727e-14
444,-9.380614620710028e-14
445,-1.5356255610734249e-13
446,-1.1184874691619079e-13
447,-8.075030500885311e-14
448,-1.9799545696571394e-14
449,-1.1661085045575108e-13
450,-6.14342918231133e-14
451,-9.490208017757385e-14
452,-7.490543436303155e-14
453,-1.8700728778526702e-13
454,1.3392531057022018e-13
455,-1.2204555783018819e-13
456,-1.2167109823568853e-13
457,-8.613140819761981e-14
458,1.2774036344194882e-13
459,-1.8668347923724572e-13
460,-8.048782761636489e-14
461,4.17832542990017e-14
462,4.8479916046555934e-14
463,-9.857633278135671e-15
464,2.1041252169858994e-14
465,2.5203809558325527e-15
466,-1.0011940108943289e-13
467,1.8901762553918987e-13
468,1.2890702550176825e-14
469,7.921915532266578e-14
470,-5.4813725886556684e-14
471,-1.5268569727339972e-13
472,-1.1213398164113132e-14
473,1.182375220730703e-13
474,6.800517078036601e-15
475,4.680789639196054e-14
476,-1.2729110425632467e-13
477,-4.624392077443016e-14
478,1.4801737270598967e-13
479,-8.389362459252883e-15
480,-7.037118538217181e-14
481,6.164326564376087e-14
482,5.5409379070043236e-14
483,5.548616223488789e-14
484,4.20572099085037e-14
485,-2.813972328849294e-14
486,-1.3966587319234954e-13
487,1.6571872433363265e-14
488,1.0982935704834645e-13
489,-1.2065588549835627e-13
490,-2.9722924818612256e-16
491,-1.469463603973276e-13
492,-1.34100431583581e-13
493,3.864528933408955e-14
494,4.120921294867089e-14
495,1.386409464671555e-13
496,5.428798871861525e-14
497,-1.0209105224527163e-13
498,3.3235274102333546e-14
499,9.404500750324215e-14
